      TIME             V(CLK)             V(DT)             V(AQ)             V(BQ)      
   1.96873513e-08    1.20000000e+00    0.00000000e+00   -2.36756461e-05    1.21146745e+00
   1.96894861e-08    1.20000000e+00    0.00000000e+00   -2.12937771e-05    1.21263752e+00
   1.96916208e-08    1.20000000e+00    0.00000000e+00   -1.90409868e-05    1.21384532e+00
   1.96937555e-08    1.20000000e+00    0.00000000e+00   -1.69233453e-05    1.21508898e+00
   1.96958902e-08    1.20000000e+00    0.00000000e+00   -1.49440103e-05    1.21636719e+00
   1.97001596e-08    1.20000000e+00    0.00000000e+00   -1.13994980e-05    1.21902510e+00
   1.97044290e-08    1.20000000e+00    0.00000000e+00   -8.39152540e-06    1.22182113e+00
   1.97086985e-08    1.20000000e+00    0.00000000e+00   -5.88538195e-06    1.22476578e+00
   1.97129679e-08    1.20000000e+00    0.00000000e+00   -3.83409466e-06    1.22786879e+00
   1.97172373e-08    1.20000000e+00    0.00000000e+00   -2.18496966e-06    1.23109812e+00
   1.97215067e-08    1.20000000e+00    0.00000000e+00   -8.84161089e-07    1.23428960e+00
   1.97257762e-08    1.20000000e+00    0.00000000e+00    1.20299773e-07    1.23707283e+00
   1.97300456e-08    1.20000000e+00    0.00000000e+00    8.76638075e-07    1.23881138e+00
   1.97343150e-08    1.20000000e+00    0.00000000e+00    1.42831856e-06    1.23850746e+00
   1.97385844e-08    1.20000000e+00    0.00000000e+00    1.81362797e-06    1.23472644e+00
   1.97428538e-08    1.20000000e+00    0.00000000e+00    2.06566291e-06    1.22556179e+00
   1.97471233e-08    1.20000000e+00    0.00000000e+00    2.21257703e-06    1.20882371e+00
   1.97509657e-08    1.20000000e+00    0.00000000e+00    2.27426534e-06    1.18615759e+00
   1.97544240e-08    1.20000000e+00    0.00000000e+00    2.28523087e-06    1.15934406e+00
   1.97578822e-08    1.20000000e+00    0.00000000e+00    2.26337601e-06    1.12646636e+00
   1.97613404e-08    1.20000000e+00    0.00000000e+00    2.21612798e-06    1.08777505e+00
   1.97647987e-08    1.20000000e+00    0.00000000e+00    2.14970080e-06    1.04373516e+00
   1.97682569e-08    1.20000000e+00    0.00000000e+00    2.06925130e-06    9.94968992e-01
   1.97717151e-08    1.20000000e+00    0.00000000e+00    1.97902244e-06    9.42191567e-01
   1.97751734e-08    1.20000000e+00    0.00000000e+00    1.88247285e-06    8.86154590e-01
   1.97786316e-08    1.20000000e+00    0.00000000e+00    1.78239270e-06    8.27605432e-01
   1.97820898e-08    1.20000000e+00    0.00000000e+00    1.68100632e-06    7.67262600e-01
   1.97855481e-08    1.20000000e+00    0.00000000e+00    1.58006215e-06    7.05806199e-01
   1.97890063e-08    1.20000000e+00    0.00000000e+00    1.48091106e-06    6.43880712e-01
   1.97924645e-08    1.20000000e+00    0.00000000e+00    1.38457412e-06    5.82107248e-01
   1.97959228e-08    1.20000000e+00    0.00000000e+00    1.29180070e-06    5.21102288e-01
   1.97993810e-08    1.20000000e+00    0.00000000e+00    1.20311807e-06    4.61499105e-01
   1.98028392e-08    1.20000000e+00    0.00000000e+00    1.11887354e-06    4.03965555e-01
   1.98062975e-08    1.20000000e+00    0.00000000e+00    1.03926993e-06    3.49208305e-01
   1.98097557e-08    1.20000000e+00    0.00000000e+00    9.64395377e-07    2.97950996e-01
   1.98132139e-08    1.20000000e+00    0.00000000e+00    8.94248153e-07    2.50877847e-01
   1.98166722e-08    1.20000000e+00    0.00000000e+00    8.28757293e-07    2.08548694e-01
   1.98201304e-08    1.20000000e+00    0.00000000e+00    7.67799550e-07    1.71311617e-01
   1.98235886e-08    1.20000000e+00    0.00000000e+00    7.11213299e-07    1.39248992e-01
   1.98270469e-08    1.20000000e+00    0.00000000e+00    6.58809834e-07    1.12179837e-01
   1.98305051e-08    1.20000000e+00    0.00000000e+00    6.10382476e-07    8.97136436e-02
   1.98339633e-08    1.20000000e+00    0.00000000e+00    5.65713854e-07    7.13301492e-02
   1.98374216e-08    1.20000000e+00    0.00000000e+00    5.24581659e-07    5.64574130e-02
   1.98408798e-08    1.20000000e+00    0.00000000e+00    4.86763141e-07    4.45315543e-02
   1.98443380e-08    1.20000000e+00    0.00000000e+00    4.52038555e-07    3.50340120e-02
   1.98477963e-08    1.20000000e+00    0.00000000e+00    4.20193764e-07    2.75097506e-02
   1.98512545e-08    1.20000000e+00    0.00000000e+00    3.91022144e-07    2.15722672e-02
   1.98547127e-08    1.20000000e+00    0.00000000e+00    3.64325922e-07    1.69007527e-02
   1.98581710e-08    1.20000000e+00    0.00000000e+00    3.39917073e-07    1.32333058e-02
   1.98616292e-08    1.20000000e+00    0.00000000e+00    3.17617847e-07    1.03586833e-02
   1.98650874e-08    1.20000000e+00    0.00000000e+00    2.97261022e-07    8.10801009e-03
   1.98685457e-08    1.20000000e+00    0.00000000e+00    2.78689930e-07    6.34717013e-03
   1.98754621e-08    1.20000000e+00    0.00000000e+00    2.46269238e-07    3.86424260e-03
   1.98823786e-08    1.20000000e+00    0.00000000e+00    2.19384064e-07    2.35809353e-03
   1.98892951e-08    1.20000000e+00    0.00000000e+00    1.97130751e-07    1.44371526e-03
   1.98962115e-08    1.20000000e+00    0.00000000e+00    1.78740190e-07    8.87566638e-04
   1.99031280e-08    1.20000000e+00    0.00000000e+00    1.63562191e-07    5.48409580e-04
   1.99169609e-08    1.20000000e+00    0.00000000e+00    1.40569935e-07    2.00413504e-04
   1.99446268e-08    1.20000000e+00    0.00000000e+00    1.13919348e-07    1.24618660e-05
   1.99722926e-08    1.20000000e+00    0.00000000e+00    1.02333483e-07    4.29458965e-06
   1.99999585e-08    1.20000000e+00    0.00000000e+00    9.73977316e-08    1.98332673e-06
   2.00000000e-08    1.20000000e+00    0.00000000e+00    9.73933635e-08    1.98146237e-06
   2.00000415e-08    1.20000000e+00    5.97686575e-04    9.73890035e-08    1.98056590e-06
   2.00000830e-08    1.20000000e+00    1.19537315e-03    9.73846490e-08    1.97966119e-06
   2.00001660e-08    1.20000000e+00    2.39074630e-03    9.73759511e-08    1.97783542e-06
   2.00003320e-08    1.20000000e+00    4.78149260e-03    9.73586209e-08    1.97408706e-06
   2.00006641e-08    1.20000000e+00    9.56298520e-03    9.73242216e-08    1.96621674e-06
   2.00013282e-08    1.20000000e+00    1.91259704e-02    9.72564551e-08    1.94908779e-06
   2.00026564e-08    1.20000000e+00    3.82519408e-02    9.71249535e-08    1.91006639e-06
   2.00053128e-08    1.20000000e+00    7.65038816e-02    9.68773344e-08    1.81838344e-06
   2.00106255e-08    1.20000000e+00    1.53007763e-01    9.64381658e-08    1.61149451e-06
   2.00212511e-08    1.20000000e+00    3.06015526e-01    9.57468018e-08    1.22478770e-06
   2.00425021e-08    1.20000000e+00    6.12031053e-01    9.48912603e-08    7.26775353e-07
   2.00491289e-08    1.20000000e+00    7.07455947e-01    9.47503132e-08    6.26780259e-07
   2.00519689e-08    1.20000000e+00    7.48352428e-01    9.46955279e-08    5.77073032e-07
   2.00548089e-08    1.20000000e+00    7.89248909e-01    9.46434381e-08    5.20622800e-07
   2.00604890e-08    1.20000000e+00    8.71041872e-01    9.45541551e-08    3.95379995e-07
   2.00655775e-08    1.20000000e+00    9.44316567e-01    9.44891571e-08    2.92767257e-07
   2.00701572e-08    1.20000000e+00    1.01026379e+00    9.44409986e-08    2.21663965e-07
   2.00747368e-08    1.20000000e+00    1.07621102e+00    9.44012741e-08    1.74967356e-07
   2.00793165e-08    1.20000000e+00    1.14215825e+00    9.43688622e-08    1.53299186e-07
   2.00833333e-08    1.20000000e+00    1.20000000e+00    9.43456897e-08    1.53109957e-07
   2.00835909e-08    1.20000000e+00    1.20000000e+00    9.43443673e-08    1.50644097e-07
   2.00838171e-08    1.20000000e+00    1.20000000e+00    9.43432188e-08    1.49294823e-07
   2.00842697e-08    1.20000000e+00    1.20000000e+00    9.43409484e-08    1.48121871e-07
   2.00851748e-08    1.20000000e+00    1.20000000e+00    9.43365641e-08    1.53773113e-07
   2.00869850e-08    1.20000000e+00    1.20000000e+00    9.43283993e-08    1.87506955e-07
   2.00887952e-08    1.20000000e+00    1.20000000e+00    9.43210053e-08    2.39242358e-07
   2.00906054e-08    1.20000000e+00    1.20000000e+00    9.43143381e-08    2.97394866e-07
   2.00942258e-08    1.20000000e+00    1.20000000e+00    9.43030016e-08    4.05886253e-07
   2.01014666e-08    1.20000000e+00    1.20000000e+00    9.42872469e-08    5.36461537e-07
   2.01159481e-08    1.20000000e+00    1.20000000e+00    9.42765318e-08    5.05651013e-07
   2.01304297e-08    1.20000000e+00    1.20000000e+00    9.42849798e-08    3.19859615e-07
   2.01449112e-08    1.20000000e+00    1.20000000e+00    9.43042473e-08    1.79700267e-07
   2.01593928e-08    1.20000000e+00    1.20000000e+00    9.43290294e-08    1.13630814e-07
   2.01738744e-08    1.20000000e+00    1.20000000e+00    9.43560084e-08    9.71365914e-08
   2.01868838e-08    1.20000000e+00    1.20000000e+00    9.43804457e-08    1.03303323e-07
   2.01977653e-08    1.20000000e+00    1.20000000e+00    9.44003337e-08    1.06714755e-07
   2.02075587e-08    1.20000000e+00    1.20000000e+00    9.44175084e-08    9.90147064e-08
   2.02173520e-08    1.20000000e+00    1.20000000e+00    9.44338491e-08    8.27826047e-08
   2.02271454e-08    1.20000000e+00    1.20000000e+00    9.44492789e-08    6.49945250e-08
   2.02369387e-08    1.20000000e+00    1.20000000e+00    9.44637625e-08    5.16561401e-08
   2.02467320e-08    1.20000000e+00    1.20000000e+00    9.44772944e-08    4.55231496e-08
   2.02565254e-08    1.20000000e+00    1.20000000e+00    9.44898901e-08    4.64262729e-08
   2.02663187e-08    1.20000000e+00    1.20000000e+00    9.45015794e-08    5.25856123e-08
   2.02761121e-08    1.20000000e+00    1.20000000e+00    9.45124012e-08    6.17546769e-08
   2.02859054e-08    1.20000000e+00    1.20000000e+00    9.45224005e-08    7.19198448e-08
   2.02956987e-08    1.20000000e+00    1.20000000e+00    9.45316249e-08    8.16077023e-08
   2.03054921e-08    1.20000000e+00    1.20000000e+00    9.45401232e-08    8.99308197e-08
   2.03250788e-08    1.20000000e+00    1.20000000e+00    9.45551581e-08    1.01366504e-07
   2.03642521e-08    1.20000000e+00    1.20000000e+00    9.45786838e-08    1.08135907e-07
   2.04034255e-08    1.20000000e+00    1.20000000e+00    9.45952948e-08    1.04172810e-07
   2.04425989e-08    1.20000000e+00    1.20000000e+00    9.46069692e-08    9.95668557e-08
   2.04817722e-08    1.20000000e+00    1.20000000e+00    9.46151576e-08    9.69863486e-08
   2.05601189e-08    1.20000000e+00    1.20000000e+00    9.46251409e-08    9.51731821e-08
   2.06384657e-08    1.20000000e+00    1.20000000e+00    9.46299230e-08    9.49197589e-08
   2.07951591e-08    1.20000000e+00    1.20000000e+00    9.46335562e-08    9.47501352e-08
   2.11085460e-08    1.20000000e+00    1.20000000e+00    9.46344446e-08    9.46573950e-08
   2.14219329e-08    1.20000000e+00    1.20000000e+00    9.46342915e-08    9.46455917e-08
   2.17353198e-08    1.20000000e+00    1.20000000e+00    9.46343153e-08    9.46407720e-08
   2.18750000e-08    1.20000000e+00    1.20000000e+00    9.46343117e-08    9.46403381e-08
   2.18752094e-08    1.19250000e+00    1.20000000e+00   -3.05715970e-07   -3.04407530e-07
   2.18754188e-08    1.18500000e+00    1.20000000e+00   -6.85575141e-07   -6.83051418e-07
   2.18756281e-08    1.17750000e+00    1.20000000e+00   -1.05541037e-06   -1.05171379e-06
   2.18760469e-08    1.16250000e+00    1.20000000e+00   -1.73709111e-06   -1.73129087e-06
   2.18768844e-08    1.13250000e+00    1.20000000e+00   -2.88918347e-06   -2.88003303e-06
   2.18785594e-08    1.07250000e+00    1.20000000e+00   -4.49576115e-06   -4.48257480e-06
   2.18819094e-08    9.52500000e-01    1.20000000e+00   -5.85652055e-06   -5.84139903e-06
   2.18886094e-08    7.12500000e-01    1.20000000e+00   -6.08473370e-06   -6.06966299e-06
   2.18946394e-08    4.96500000e-01    1.20000000e+00   -2.85500506e-06   -2.84599038e-06
   2.18951897e-08    4.76787735e-01    1.20000000e+00   -2.07294057e-06   -2.06590962e-06
   2.18957400e-08    4.57075471e-01    1.20000000e+00   -1.23699607e-06   -1.23216206e-06
   2.18968406e-08    4.17650941e-01    1.20000000e+00    6.93179699e-07    6.92523060e-07
   2.18979412e-08    3.78226412e-01    1.20000000e+00    2.91414238e-06    2.90669275e-06
   2.18990418e-08    3.38801883e-01    1.20000000e+00    5.36165885e-06    5.34638881e-06
   2.19001424e-08    2.99377353e-01    1.20000000e+00    7.98374673e-06    7.95986497e-06
   2.19012430e-08    2.59952824e-01    1.20000000e+00    1.07362145e-05    1.07031171e-05
   2.19023436e-08    2.20528295e-01    1.20000000e+00    1.35784816e-05    1.35357275e-05
   2.19034442e-08    1.81103765e-01    1.20000000e+00    1.64722485e-05    1.64195474e-05
   2.19045448e-08    1.41679236e-01    1.20000000e+00    1.93814531e-05    1.93186561e-05
   2.19056454e-08    1.02254706e-01    1.20000000e+00    2.22725419e-05    2.21996333e-05
   2.19067460e-08    6.28301771e-02    1.20000000e+00    2.51147123e-05    2.50318004e-05
   2.19078466e-08    2.34056477e-02    1.20000000e+00    2.78800389e-05    2.77873484e-05
   2.19085000e-08   -1.60760294e-13    1.20000000e+00    2.94757177e-05    2.93773697e-05
   2.19086101e-08    0.00000000e+00    1.20000000e+00    3.00314045e-05    2.99311292e-05
   2.19086893e-08    0.00000000e+00    1.20000000e+00    3.04243979e-05    3.03227579e-05
   2.19087686e-08    0.00000000e+00    1.20000000e+00    3.08137889e-05    3.07107957e-05
   2.19089271e-08    0.00000000e+00    1.20000000e+00    3.15711827e-05    3.14655525e-05
   2.19092442e-08    0.00000000e+00    1.20000000e+00    3.30022714e-05    3.28916406e-05
   2.19098783e-08    0.00000000e+00    1.20000000e+00    3.55442028e-05    3.54246268e-05
   2.19111466e-08    0.00000000e+00    1.20000000e+00    3.94586457e-05    3.93251049e-05
   2.19136832e-08    0.00000000e+00    1.20000000e+00    4.34194840e-05    4.32713662e-05
   2.19162198e-08    0.00000000e+00    1.20000000e+00    4.33677170e-05    4.32193179e-05
   2.19187564e-08    0.00000000e+00    1.20000000e+00    4.05983049e-05    4.04596834e-05
   2.19238295e-08    0.00000000e+00    1.20000000e+00    3.09259049e-05    3.08228532e-05
   2.19289027e-08    0.00000000e+00    1.20000000e+00    1.92252629e-05    1.91663845e-05
   2.19339758e-08    0.00000000e+00    1.20000000e+00    8.33548011e-06    8.31822102e-06
   2.19390490e-08    0.00000000e+00    1.20000000e+00   -6.33424407e-07   -6.19462719e-07
   2.19441221e-08    0.00000000e+00    1.20000000e+00   -7.50896746e-06   -7.50927699e-06
   2.19491953e-08    0.00000000e+00    1.20000000e+00   -1.25831631e-05   -1.26925394e-05
   2.19542684e-08    0.00000000e+00    1.20000000e+00   -1.76028135e-05   -1.78621422e-05
   2.19588342e-08    0.00000000e+00    1.20000000e+00   -2.35275586e-05   -2.39268390e-05
   2.19628073e-08    0.00000000e+00    1.20000000e+00   -2.99566502e-05   -3.04893560e-05
   2.19662029e-08    0.00000000e+00    1.20000000e+00   -3.62350678e-05   -3.68994684e-05
   2.19691531e-08    0.00000000e+00    1.20000000e+00   -4.20696051e-05   -4.28801069e-05
   2.19718083e-08    0.00000000e+00    1.20000000e+00   -4.72967235e-05   -4.82732252e-05
   2.19741980e-08    0.00000000e+00    1.20000000e+00   -5.16578230e-05   -5.28041850e-05
   2.19765876e-08    0.00000000e+00    1.20000000e+00   -5.54205090e-05   -5.67419706e-05
   2.19789773e-08    0.00000000e+00    1.20000000e+00   -5.83808972e-05   -5.98677226e-05
   2.19813670e-08    0.00000000e+00    1.20000000e+00   -6.03943631e-05   -6.20231526e-05
   2.19837566e-08    0.00000000e+00    1.20000000e+00   -6.13745187e-05   -6.31136041e-05
   2.19861463e-08    0.00000000e+00    1.20000000e+00   -6.12873026e-05   -6.31170685e-05
   2.19885359e-08    0.00000000e+00    1.20000000e+00   -6.01353862e-05   -6.21192633e-05
   2.19909256e-08    0.00000000e+00    1.20000000e+00   -5.79150327e-05   -6.03336545e-05
   2.19933153e-08    0.00000000e+00    1.20000000e+00   -5.45664360e-05   -5.77735328e-05
   2.19957049e-08    0.00000000e+00    1.20000000e+00   -5.01074500e-05   -5.37630971e-05
   2.19980946e-08    0.00000000e+00    1.20000000e+00   -4.47555535e-05   -4.72830291e-05
   2.20004842e-08    0.00000000e+00    1.20000000e+00   -3.86231070e-05   -3.74925061e-05
   2.20028739e-08    0.00000000e+00    1.20000000e+00   -3.14303936e-05   -2.38104598e-05
   2.20052636e-08    0.00000000e+00    1.20000000e+00   -2.26896168e-05   -5.88436958e-06
   2.20076532e-08    0.00000000e+00    1.20000000e+00   -1.29448478e-05    1.55321215e-05
   2.20100429e-08    0.00000000e+00    1.20000000e+00   -3.79433792e-06    3.80621379e-05
   2.20124326e-08    0.00000000e+00    1.20000000e+00    4.17638938e-06    5.98903885e-05
   2.20148222e-08    0.00000000e+00    1.20000000e+00    1.12460477e-05    8.02015440e-05
   2.20172119e-08    0.00000000e+00    1.20000000e+00    1.78005786e-05    9.84462852e-05
   2.20196015e-08    0.00000000e+00    1.20000000e+00    2.40792682e-05    1.14082239e-04
   2.20217522e-08    0.00000000e+00    1.20000000e+00    2.95357365e-05    1.25469801e-04
   2.20239029e-08    0.00000000e+00    1.20000000e+00    3.47184293e-05    1.33908109e-04
   2.20260536e-08    0.00000000e+00    1.20000000e+00    3.94644179e-05    1.39097299e-04
   2.20282043e-08    0.00000000e+00    1.20000000e+00    4.35886179e-05    1.40873973e-04
   2.20303550e-08    0.00000000e+00    1.20000000e+00    4.69283731e-05    1.39246749e-04
   2.20325057e-08    0.00000000e+00    1.20000000e+00    4.93722445e-05    1.34400996e-04
   2.20346564e-08    0.00000000e+00    1.20000000e+00    5.08711245e-05    1.26675055e-04
   2.20368071e-08    0.00000000e+00    1.20000000e+00    5.14355220e-05    1.16518588e-04
   2.20389578e-08    0.00000000e+00    1.20000000e+00    5.11247195e-05    1.04445115e-04
   2.20411085e-08    0.00000000e+00    1.20000000e+00    5.00327842e-05    9.09878432e-05
   2.20432592e-08    0.00000000e+00    1.20000000e+00    4.82747660e-05    7.66638203e-05
   2.20454099e-08    0.00000000e+00    1.20000000e+00    4.59748634e-05    6.19481068e-05
   2.20475606e-08    0.00000000e+00    1.20000000e+00    4.32572282e-05    4.72575020e-05
   2.20497113e-08    0.00000000e+00    1.20000000e+00    4.02394162e-05    3.29423220e-05
   2.20518620e-08    0.00000000e+00    1.20000000e+00    3.70281588e-05    1.92843728e-05
   2.20561634e-08    0.00000000e+00    1.20000000e+00    3.04149743e-05   -5.21694466e-06
   2.20604648e-08    0.00000000e+00    1.20000000e+00    2.39442027e-05   -2.53272509e-05
   2.20647661e-08    0.00000000e+00    1.20000000e+00    1.79949544e-05   -4.07069636e-05
   2.20690675e-08    0.00000000e+00    1.20000000e+00    1.27758206e-05   -5.15291607e-05
   2.20733689e-08    0.00000000e+00    1.20000000e+00    8.36767206e-06   -5.82774167e-05
   2.20776703e-08    0.00000000e+00    1.20000000e+00    4.76467578e-06   -6.15881226e-05
   2.20819717e-08    0.00000000e+00    1.20000000e+00    1.90796170e-06   -6.21397379e-05
   2.20862731e-08    0.00000000e+00    1.20000000e+00   -2.89270881e-07   -6.05822333e-05
   2.20948759e-08    0.00000000e+00    1.20000000e+00   -3.13643087e-06   -5.35587622e-05
   2.21034787e-08    0.00000000e+00    1.20000000e+00   -4.44898517e-06   -4.37846880e-05
   2.21120815e-08    0.00000000e+00    1.20000000e+00   -4.81538463e-06   -3.36039150e-05
   2.21206842e-08    0.00000000e+00    1.20000000e+00   -4.65550424e-06   -2.43061493e-05
   2.21292870e-08    0.00000000e+00    1.20000000e+00   -4.24007815e-06   -1.64596477e-05
   2.21378898e-08    0.00000000e+00    1.20000000e+00   -3.73008258e-06   -1.01848490e-05
   2.21464926e-08    0.00000000e+00    1.20000000e+00   -3.21369161e-06   -5.35574938e-06
   2.21550954e-08    0.00000000e+00    1.20000000e+00   -2.73425342e-06   -1.75589516e-06
   2.21636981e-08    0.00000000e+00    1.20000000e+00   -2.30924845e-06    8.38602790e-07
   2.21723009e-08    0.00000000e+00    1.20000000e+00   -1.94223254e-06    2.63435512e-06
   2.21809037e-08    0.00000000e+00    1.20000000e+00   -1.62993743e-06    3.81321695e-06
   2.21895065e-08    0.00000000e+00    1.20000000e+00   -1.36626730e-06    4.52841217e-06
   2.21981093e-08    0.00000000e+00    1.20000000e+00   -1.14441168e-06    4.90382449e-06
   2.22067121e-08    0.00000000e+00    1.20000000e+00   -9.57869238e-07    5.03623900e-06
   2.22153148e-08    0.00000000e+00    1.20000000e+00   -8.00871486e-07    4.99916705e-06
   2.22239176e-08    0.00000000e+00    1.20000000e+00   -6.68495225e-07    4.84662253e-06
   2.22325204e-08    0.00000000e+00    1.20000000e+00   -5.56626679e-07    4.61667836e-06
   2.22411232e-08    0.00000000e+00    1.20000000e+00   -4.61865474e-07    4.33796687e-06
   2.22497260e-08    0.00000000e+00    1.20000000e+00   -3.81413259e-07    4.03337549e-06
   2.22574685e-08    0.00000000e+00    1.20000000e+00   -3.19353955e-07    3.75041060e-06
   2.22644035e-08    0.00000000e+00    1.20000000e+00   -2.70880326e-07    3.49692296e-06
   2.22706450e-08    0.00000000e+00    1.20000000e+00   -2.32256755e-07    3.27484584e-06
   2.22762624e-08    0.00000000e+00    1.20000000e+00   -2.01080059e-07    3.08551680e-06
   2.22818798e-08    0.00000000e+00    1.20000000e+00   -1.72933261e-07    2.90979437e-06
   2.22874972e-08    0.00000000e+00    1.20000000e+00   -1.47510124e-07    2.74912429e-06
   2.22931145e-08    0.00000000e+00    1.20000000e+00   -1.24537721e-07    2.60442832e-06
   2.22987319e-08    0.00000000e+00    1.20000000e+00   -1.03772378e-07    2.47752834e-06
   2.23043493e-08    0.00000000e+00    1.20000000e+00   -8.49961837e-08    2.37076800e-06
   2.23099667e-08    0.00000000e+00    1.20000000e+00   -6.80139668e-08    2.28177304e-06
   2.23150223e-08    0.00000000e+00    1.20000000e+00   -5.41209128e-08    2.20600100e-06
   2.23195724e-08    0.00000000e+00    1.20000000e+00   -4.26438433e-08    2.12872696e-06
   2.23241224e-08    0.00000000e+00    1.20000000e+00   -3.20582040e-08    2.03648895e-06
   2.23286725e-08    0.00000000e+00    1.20000000e+00   -2.22937204e-08    1.93140957e-06
   2.23332226e-08    0.00000000e+00    1.20000000e+00   -1.32858431e-08    1.82011296e-06
   2.23377727e-08    0.00000000e+00    1.20000000e+00   -4.97524798e-09    1.70965448e-06
